10	7
10.04	15
10.08	20
10.12	12
10.16	14
10.2	23
10.24	17
10.28	17
10.32	11
10.36	12
10.4	20
10.44	12
10.48	21
10.52	16
10.56	12
10.6	20
10.64	16
10.68	13
10.72	17
10.76	13
10.8	14
10.84	15
10.88	16
10.92	13
10.96	10
11	10
11.04	9
11.08	9
11.12	13
11.16	10
11.2	10
11.24	13
11.28	8
11.32	15
11.36	17
11.4	10
11.44	10
11.48	7
11.52	9
11.56	16
11.6	14
11.64	11
11.68	9
11.72	17
11.76	12
11.8	15
11.84	10
11.88	7
11.92	16
11.96	18
12	13
12.04	9
12.08	10
12.12	10
12.16	6
12.2	9
12.24	7
12.28	9
12.32	4
12.36	14
12.4	11
12.44	8
12.48	8
12.52	14
12.56	6
12.6	9
12.64	17
12.68	12
12.72	12
12.76	10
12.8	8
12.84	11
12.88	12
12.92	3
12.96	14
13	7
13.04	9
13.08	10
13.12	12
13.16	14
13.2	8
13.24	7
13.28	10
13.32	10
13.36	14
13.4	11
13.44	14
13.48	6
13.52	12
13.56	13
13.6	9
13.64	8
13.68	18
13.72	5
13.76	13
13.8	14
13.84	11
13.88	7
13.92	10
13.96	9
14	14
14.04	9
14.08	10
14.12	8
14.16	11
14.2	17
14.24	14
14.28	10
14.32	10
14.36	8
14.4	11
14.44	7
14.48	9
14.52	8
14.56	10
14.6	8
14.64	7
14.68	6
14.72	7
14.76	12
14.8	6
14.84	7
14.88	11
14.92	8
14.96	14
15	14
15.04	5
15.08	10
15.12	9
15.16	9
15.2	7
15.24	7
15.28	6
15.32	9
15.36	6
15.4	4
15.44	4
15.48	4
15.52	13
15.56	10
15.6	8
15.64	10
15.68	12
15.72	9
15.76	6
15.8	5
15.84	6
15.88	3
15.92	9
15.96	10
16	6
16.04	13
16.08	10
16.12	6
16.16	5
16.2	8
16.24	8
16.28	7
16.32	5
16.36	5
16.4	6
16.44	9
16.48	8
16.52	9
16.56	7
16.6	11
16.64	3
16.68	10
16.72	3
16.76	6
16.8	2
16.84	4
16.88	10
16.92	4
16.96	11
17	4
17.04	6
17.08	3
17.12	5
17.16	3
17.2	7
17.24	5
17.28	6
17.32	7
17.36	11
17.4	6
17.44	8
17.48	5
17.52	9
17.56	7
17.6	10
17.64	5
17.68	6
17.72	8
17.76	11
17.8	5
17.84	3
17.88	12
17.92	7
17.96	8
18	5
18.04	2
18.08	4
18.12	4
18.16	11
18.2	6
18.24	11
18.28	7
18.32	9
18.36	7
18.4	7
18.44	8
18.48	9
18.52	5
18.56	7
18.6	7
18.64	4
18.68	4
18.72	7
18.76	4
18.8	9
18.84	6
18.88	8
18.92	6
18.96	6
19	5
19.04	5
19.08	4
19.12	7
19.16	9
19.2	9
19.24	4
19.28	9
19.32	1
19.36	7
19.4	7
19.44	9
19.48	4
19.52	8
19.56	8
19.6	8
19.64	8
19.68	1
19.72	3
19.76	4
19.8	6
19.84	3
19.88	7
19.92	6
19.96	8
20	6
20.04	5
20.08	11
20.12	9
20.16	6
20.2	7
20.24	5
20.28	5
20.32	10
20.36	4
20.4	4
20.44	3
20.48	3
20.52	5
20.56	7
20.6	4
20.64	7
20.68	4
20.72	3
20.76	7
20.8	7
20.84	2
20.88	5
20.92	5
20.96	8
21	9
21.04	4
21.08	6
21.12	8
21.16	4
21.2	6
21.24	5
21.28	12
21.32	3
21.36	8
21.4	6
21.44	5
21.48	4
21.52	5
21.56	10
21.6	8
21.64	3
21.68	6
21.72	5
21.76	5
21.8	6
21.84	4
21.88	6
21.92	2
21.96	7
22	4
22.04	3
22.08	6
22.12	8
22.16	5
22.2	8
22.24	7
22.28	5
22.32	3
22.36	2
22.4	3
22.44	9
22.48	7
22.52	6
22.56	5
22.6	1
22.64	7
22.68	3
22.72	6
22.76	4
22.8	8
22.84	2
22.88	12
22.92	4
22.96	2
23	2
23.04	8
23.08	4
23.12	6
23.16	5
23.2	3
23.24	6
23.28	9
23.32	10
23.36	8
23.4	3
23.44	2
23.48	7
23.52	12
23.56	6
23.6	6
23.64	8
23.68	4
23.72	5
23.76	7
23.8	7
23.84	4
23.88	7
23.92	6
23.96	5
24	6
24.04	5
24.08	8
24.12	11
24.16	3
24.2	4
24.24	5
24.28	6
24.32	3
24.36	1
24.4	9
24.44	6
24.48	4
24.52	5
24.56	5
24.6	3
24.64	5
24.68	2
24.72	2
24.76	8
24.8	5
24.84	7
24.88	13
24.92	6
24.96	10
25	6
25.04	8
25.08	4
25.12	5
25.16	9
25.2	3
25.24	4
25.28	8
25.32	4
25.36	6
25.4	8
25.44	2
25.48	4
25.52	0
25.56	8
25.6	4
25.64	5
25.68	8
25.72	5
25.76	5
25.8	7
25.84	2
25.88	6
25.92	7
25.96	7
26	5
26.04	2
26.08	6
26.12	4
26.16	5
26.2	3
26.24	7
26.28	7
26.32	3
26.36	2
26.4	6
26.44	4
26.48	6
26.52	12
26.56	3
26.6	8
26.64	5
26.68	4
26.72	5
26.76	4
26.8	5
26.84	8
26.88	6
26.92	6
26.96	9
27	4
27.04	2
27.08	3
27.12	6
27.16	9
27.2	4
27.24	7
27.28	11
27.32	6
27.36	9
27.4	6
27.44	3
27.48	2
27.52	4
27.56	2
27.6	5
27.64	5
27.68	8
27.72	5
27.76	5
27.8	4
27.84	7
27.88	6
27.92	4
27.96	7
28	4
28.04	1
28.08	6
28.12	8
28.16	4
28.2	3
28.24	7
28.28	4
28.32	2
28.36	7
28.4	2
28.44	5
28.48	5
28.52	7
28.56	2
28.6	8
28.64	8
28.68	3
28.72	3
28.76	3
28.8	4
28.84	5
28.88	5
28.92	7
28.96	5
29	10
29.04	4
29.08	8
29.12	5
29.16	4
29.2	9
29.24	10
29.28	11
29.32	7
29.36	5
29.4	4
29.44	4
29.48	5
29.52	3
29.56	10
29.6	6
29.64	6
29.68	7
29.72	2
29.76	5
29.8	6
29.84	6
29.88	4
29.92	4
29.96	4
30	10
30.04	5
30.08	4
30.12	3
30.16	2
30.2	6
30.24	11
30.28	5
30.32	6
30.36	9
30.4	10
30.44	2
30.48	1
30.52	2
30.56	9
30.6	11
30.64	3
30.68	7
30.72	7
30.76	7
30.8	6
30.84	10
30.88	7
30.92	6
30.96	5
31	9
31.04	2
31.08	3
31.12	5
31.16	6
31.2	1
31.24	4
31.28	9
31.32	8
31.36	8
31.4	5
31.44	5
31.48	5
31.52	3
31.56	7
31.6	8
31.64	6
31.68	5
31.72	6
31.76	5
31.8	2
31.84	6
31.88	9
31.92	7
31.96	7
32	4
32.04	6
32.08	8
32.12	2
32.16	4
32.2	6
32.24	5
32.28	13
32.32	5
32.36	3
32.4	9
32.44	5
32.48	9
32.52	8
32.56	3
32.6	5
32.64	3
32.68	1
32.72	7
32.76	7
32.8	7
32.84	4
32.88	6
32.92	1
32.96	5
33	6
33.04	6
33.08	7
33.12	7
33.16	6
33.2	7
33.24	5
33.28	5
33.32	4
33.36	3
33.4	6
33.44	11
33.48	5
33.52	7
33.56	3
33.6	9
33.64	7
33.68	9
33.72	9
33.76	2
33.8	4
33.84	5
33.88	5
33.92	9
33.96	10
34	10
34.04	6
34.08	8
34.12	7
34.16	7
34.2	2
34.24	4
34.28	7
34.32	6
34.36	10
34.4	6
34.44	2
34.48	6
34.52	5
34.56	5
34.6	8
34.64	5
34.68	11
34.72	13
34.76	12
34.8	12
34.84	12
34.88	9
34.92	8
34.96	9
35	9
35.04	7
35.08	13
35.12	4
35.16	9
35.2	8
35.24	4
35.28	15
35.32	11
35.36	10
35.4	6
35.44	4
35.48	5
35.52	8
35.56	10
35.6	6
35.64	15
35.68	6
35.72	7
35.76	9
35.8	6
35.84	12
35.88	8
35.92	2
35.96	7
36	12
36.04	10
36.08	9
36.12	13
36.16	11
36.2	11
36.24	10
36.28	7
36.32	9
36.36	10
36.4	14
36.44	7
36.48	10
36.52	10
36.56	18
36.6	11
36.64	13
36.68	11
36.72	6
36.76	5
36.8	11
36.84	7
36.88	7
36.92	7
36.96	7
37	14
37.04	6
37.08	11
37.12	8
37.16	11
37.2	15
37.24	14
37.28	15
37.32	7
37.36	6
37.4	5
37.44	9
37.48	8
37.52	12
37.56	9
37.6	6
37.64	9
37.68	8
37.72	5
37.76	9
37.8	16
37.84	11
37.88	10
37.92	7
37.96	8
38	9
38.04	10
38.08	5
38.12	7
38.16	5
38.2	8
38.24	5
38.28	12
38.32	9
38.36	9
38.4	15
38.44	9
38.48	10
38.52	12
38.56	7
38.6	12
38.64	8
38.68	3
38.72	3
38.76	9
38.8	9
38.84	7
38.88	8
38.92	11
38.96	9
39	3
39.04	13
39.08	7
39.12	5
39.16	10
39.2	16
39.24	6
39.28	9
39.32	8
39.36	10
39.4	5
39.44	9
39.48	6
39.52	4
39.56	14
39.6	10
39.64	8
39.68	11
39.72	11
39.76	3
39.8	5
39.84	4
39.88	7
39.92	14
39.96	14
40	4
40.04	8
40.08	9
40.12	8
40.16	5
40.2	15
40.24	14
40.28	17
40.32	15
40.36	22
40.4	12
40.44	16
40.48	23
40.52	20
40.56	15
40.6	13
40.64	18
40.68	8
40.72	18
40.76	6
40.8	13
40.84	9
40.88	11
40.92	22
40.96	11
41	11
41.04	15
41.08	10
41.12	11
41.16	15
41.2	11
41.24	13
41.28	14
41.32	14
41.36	11
41.4	13
41.44	14
41.48	14
41.52	12
41.56	18
41.6	12
41.64	18
41.68	14
41.72	14
41.76	15
41.8	36
41.84	43
41.88	47
41.92	48
41.96	42
42	63
42.04	78
42.08	91
42.12	100
42.16	132
42.2	97
42.24	126
42.28	114
42.32	115
42.36	108
42.4	112
42.44	80
42.48	96
42.52	91
42.56	89
42.6	78
42.64	95
42.68	81
42.72	67
42.76	76
42.8	70
42.84	83
42.88	64
42.92	76
42.96	62
43	51
43.04	87
43.08	73
43.12	65
43.16	80
43.2	88
43.24	88
43.28	81
43.32	102
43.36	94
43.4	63
43.44	78
43.48	72
43.52	89
43.56	67
43.6	58
43.64	58
43.68	59
43.72	62
43.76	73
43.8	68
43.84	66
43.88	49
43.92	64
43.96	58
44	82
44.04	72
