10	19
10.04	14
10.08	18
10.12	16
10.16	19
10.2	12
10.24	10
10.28	26
10.32	20
10.36	10
10.4	11
10.44	14
10.48	8
10.52	13
10.56	17
10.6	16
10.64	9
10.68	13
10.72	17
10.76	12
10.8	11
10.84	11
10.88	20
10.92	13
10.96	11
11	17
11.04	13
11.08	11
11.12	8
11.16	14
11.2	12
11.24	13
11.28	12
11.32	10
11.36	13
11.4	16
11.44	8
11.48	23
11.52	8
11.56	9
11.6	13
11.64	11
11.68	11
11.72	11
11.76	13
11.8	11
11.84	6
11.88	6
11.92	7
11.96	10
12	13
12.04	8
12.08	15
12.12	7
12.16	16
12.2	12
12.24	11
12.28	12
12.32	17
12.36	6
12.4	13
12.44	17
12.48	12
12.52	11
12.56	13
12.6	8
12.64	9
12.68	11
12.72	8
12.76	9
12.8	6
12.84	11
12.88	11
12.92	12
12.96	4
13	9
13.04	8
13.08	8
13.12	9
13.16	12
13.2	11
13.24	11
13.28	11
13.32	13
13.36	10
13.4	9
13.44	8
13.48	7
13.52	11
13.56	14
13.6	8
13.64	9
13.68	8
13.72	7
13.76	11
13.8	8
13.84	13
13.88	16
13.92	10
13.96	9
14	13
14.04	9
14.08	10
14.12	3
14.16	6
14.2	10
14.24	6
14.28	3
14.32	6
14.36	10
14.4	7
14.44	8
14.48	9
14.52	15
14.56	7
14.6	9
14.64	4
14.68	9
14.72	7
14.76	8
14.8	7
14.84	4
14.88	5
14.92	11
14.96	9
15	4
15.04	8
15.08	10
15.12	3
15.16	7
15.2	11
15.24	9
15.28	5
15.32	9
15.36	8
15.4	9
15.44	3
15.48	9
15.52	5
15.56	5
15.6	7
15.64	5
15.68	9
15.72	5
15.76	8
15.8	13
15.84	7
15.88	8
15.92	8
15.96	2
16	9
16.04	6
16.08	9
16.12	10
16.16	4
16.2	10
16.24	9
16.28	8
16.32	2
16.36	9
16.4	4
16.44	5
16.48	5
16.52	9
16.56	6
16.6	11
16.64	8
16.68	5
16.72	3
16.76	9
16.8	9
16.84	8
16.88	7
16.92	3
16.96	8
17	3
17.04	4
17.08	2
17.12	5
17.16	5
17.2	8
17.24	13
17.28	8
17.32	6
17.36	8
17.4	8
17.44	9
17.48	8
17.52	3
17.56	7
17.6	7
17.64	4
17.68	4
17.72	7
17.76	5
17.8	4
17.84	9
17.88	6
17.92	6
17.96	6
18	4
18.04	10
18.08	13
18.12	12
18.16	7
18.2	8
18.24	6
18.28	5
18.32	3
18.36	8
18.4	1
18.44	8
18.48	4
18.52	3
18.56	10
18.6	11
18.64	10
18.68	5
18.72	4
18.76	9
18.8	9
18.84	2
18.88	13
18.92	9
18.96	8
19	5
19.04	9
19.08	4
19.12	5
19.16	10
19.2	4
19.24	4
19.28	2
19.32	10
19.36	9
19.4	5
19.44	9
19.48	7
19.52	6
19.56	3
19.6	4
19.64	9
19.68	5
19.72	7
19.76	7
19.8	4
19.84	7
19.88	2
19.92	3
19.96	6
20	6
20.04	3
20.08	5
20.12	4
20.16	7
20.2	2
20.24	8
20.28	9
20.32	9
20.36	4
20.4	7
20.44	4
20.48	7
20.52	3
20.56	11
20.6	6
20.64	8
20.68	8
20.72	4
20.76	1
20.8	5
20.84	7
20.88	4
20.92	3
20.96	5
21	3
21.04	12
21.08	8
21.12	5
21.16	6
21.2	8
21.24	5
21.28	4
21.32	5
21.36	5
21.4	6
21.44	5
21.48	8
21.52	4
21.56	4
21.6	4
21.64	10
21.68	11
21.72	3
21.76	6
21.8	5
21.84	9
21.88	9
21.92	2
21.96	5
22	3
22.04	7
22.08	4
22.12	3
22.16	4
22.2	5
22.24	8
22.28	2
22.32	2
22.36	7
22.4	3
22.44	7
22.48	5
22.52	4
22.56	3
22.6	4
22.64	8
22.68	8
22.72	5
22.76	7
22.8	8
22.84	11
22.88	4
22.92	6
22.96	7
23	6
23.04	4
23.08	7
23.12	10
23.16	4
23.2	5
23.24	4
23.28	6
23.32	3
23.36	6
23.4	1
23.44	2
23.48	4
23.52	4
23.56	4
23.6	4
23.64	7
23.68	4
23.72	7
23.76	5
23.8	6
23.84	2
23.88	6
23.92	4
23.96	6
24	5
24.04	3
24.08	4
24.12	9
24.16	5
24.2	5
24.24	4
24.28	3
24.32	8
24.36	5
24.4	9
24.44	5
24.48	7
24.52	4
24.56	6
24.6	5
24.64	5
24.68	6
24.72	7
24.76	4
24.8	7
24.84	6
24.88	6
24.92	6
24.96	8
25	4
25.04	4
25.08	4
25.12	5
25.16	4
25.2	7
25.24	7
25.28	5
25.32	7
25.36	11
25.4	10
25.44	5
25.48	6
25.52	11
25.56	6
25.6	8
25.64	3
25.68	8
25.72	9
25.76	15
25.8	10
25.84	13
25.88	8
25.92	6
25.96	7
26	12
26.04	15
26.08	20
26.12	17
26.16	14
26.2	19
26.24	18
26.28	22
26.32	29
26.36	35
26.4	43
26.44	59
26.48	74
26.52	123
26.56	148
26.6	174
26.64	156
26.68	113
26.72	72
26.76	35
26.8	25
26.84	27
26.88	11
26.92	14
26.96	13
27	11
27.04	6
27.08	7
27.12	9
27.16	5
27.2	5
27.24	5
27.28	1
27.32	9
27.36	7
27.4	9
27.44	6
27.48	4
27.52	3
27.56	4
27.6	8
27.64	9
27.68	4
27.72	7
27.76	5
27.8	3
27.84	3
27.88	10
27.92	3
27.96	7
28	4
28.04	4
28.08	5
28.12	6
28.16	7
28.2	5
28.24	3
28.28	1
28.32	5
28.36	7
28.4	7
28.44	4
28.48	6
28.52	3
28.56	7
28.6	10
28.64	7
28.68	3
28.72	2
28.76	9
28.8	5
28.84	6
28.88	4
28.92	4
28.96	3
29	4
29.04	6
29.08	6
29.12	8
29.16	7
29.2	5
29.24	8
29.28	4
29.32	4
29.36	3
29.4	7
29.44	4
29.48	3
29.52	4
29.56	7
29.6	3
29.64	5
29.68	4
29.72	4
29.76	5
29.8	5
29.84	2
29.88	9
29.92	2
29.96	3
30	3
30.04	5
30.08	5
30.12	8
30.16	9
30.2	2
30.24	5
30.28	4
30.32	4
30.36	6
30.4	5
30.44	8
30.48	3
30.52	11
30.56	3
30.6	3
30.64	5
30.68	5
30.72	6
30.76	5
30.8	0
30.84	4
30.88	6
30.92	7
30.96	6
31	12
31.04	12
31.08	8
31.12	6
31.16	5
31.2	4
31.24	6
31.28	3
31.32	2
31.36	4
31.4	4
31.44	4
31.48	7
31.52	6
31.56	5
31.6	3
31.64	7
31.68	6
31.72	4
31.76	9
31.8	9
31.84	1
31.88	5
31.92	5
31.96	2
32	8
32.04	8
32.08	4
32.12	5
32.16	4
32.2	6
32.24	6
32.28	8
32.32	6
32.36	10
32.4	5
32.44	4
32.48	8
32.52	4
32.56	4
32.6	2
32.64	7
32.68	7
32.72	1
32.76	1
32.8	5
32.84	10
32.88	3
32.92	3
32.96	5
33	7
33.04	5
33.08	7
33.12	4
33.16	5
33.2	5
33.24	4
33.28	2
33.32	4
33.36	6
33.4	7
33.44	6
33.48	4
33.52	4
33.56	6
33.6	4
33.64	6
33.68	9
33.72	12
33.76	6
33.8	6
33.84	5
33.88	5
33.92	7
33.96	3
34	6
34.04	4
34.08	9
34.12	7
34.16	8
34.2	3
34.24	6
34.28	7
34.32	7
34.36	3
34.4	6
34.44	4
34.48	7
34.52	11
34.56	5
34.6	2
34.64	3
34.68	7
34.72	5
34.76	5
34.8	5
34.84	6
34.88	5
34.92	2
34.96	8
35	6
35.04	11
35.08	4
35.12	9
35.16	6
35.2	2
35.24	6
35.28	5
35.32	2
35.36	6
35.4	9
35.44	5
35.48	9
35.52	10
35.56	6
35.6	4
35.64	7
35.68	11
35.72	7
35.76	5
35.8	10
35.84	6
35.88	7
35.92	9
35.96	8
36	8
36.04	6
36.08	5
36.12	13
36.16	5
36.2	6
36.24	7
36.28	4
36.32	2
36.36	7
36.4	8
36.44	9
36.48	9
36.52	7
36.56	3
36.6	9
36.64	7
36.68	7
36.72	13
36.76	3
36.8	8
36.84	11
36.88	10
36.92	10
36.96	11
37	11
37.04	12
37.08	19
37.12	15
37.16	17
37.2	15
37.24	17
37.28	13
37.32	17
37.36	21
37.4	12
37.44	15
37.48	9
37.52	15
37.56	15
37.6	16
37.64	27
37.68	10
37.72	16
37.76	12
37.8	13
37.84	13
37.88	14
37.92	13
37.96	12
38	11
38.04	10
38.08	10
38.12	10
38.16	13
38.2	5
38.24	6
38.28	10
38.32	8
38.36	12
38.4	6
38.44	8
38.48	11
38.52	6
38.56	9
38.6	14
38.64	11
38.68	7
38.72	6
38.76	6
38.8	5
38.84	9
38.88	11
38.92	14
38.96	8
39	6
39.04	3
39.08	3
39.12	7
39.16	9
39.2	6
39.24	14
39.28	12
39.32	10
39.36	9
39.4	7
39.44	7
39.48	8
39.52	7
39.56	12
39.6	10
39.64	10
39.68	11
39.72	10
39.76	7
39.8	7
39.84	10
39.88	7
39.92	6
39.96	6
40	3
40.04	12
40.08	10
40.12	6
40.16	12
40.2	11
40.24	12
40.28	9
40.32	15
40.36	17
40.4	20
40.44	36
40.48	46
40.52	39
40.56	40
40.6	46
40.64	47
40.68	40
40.72	33
40.76	31
40.8	23
40.84	17
40.88	18
40.92	21
40.96	17
41	22
41.04	20
41.08	12
41.12	14
41.16	18
41.2	11
41.24	10
41.28	21
41.32	9
41.36	9
41.4	9
41.44	11
41.48	12
41.52	21
41.56	8
41.6	18
41.64	18
41.68	21
41.72	19
41.76	20
41.8	24
41.84	27
41.88	25
41.92	27
41.96	28
42	33
42.04	31
42.08	33
42.12	30
42.16	33
42.2	37
42.24	50
42.28	44
42.32	38
42.36	57
42.4	62
42.44	74
42.48	70
42.52	83
42.56	92
42.6	94
42.64	86
42.68	111
42.72	91
42.76	94
42.8	82
42.84	107
42.88	90
42.92	99
42.96	96
43	66
43.04	82
43.08	71
43.12	70
43.16	67
43.2	62
43.24	63
43.28	59
43.32	45
43.36	58
43.4	42
43.44	44
43.48	43
43.52	39
43.56	42
43.6	38
43.64	31
43.68	35
43.72	28
43.76	24
43.8	19
43.84	32
43.88	26
43.92	31
43.96	33
44	22
44.04	23
44.08	18
44.12	15
44.16	25
44.2	25
44.24	19
44.28	33
44.32	33
44.36	33
44.4	25
44.44	22
44.48	26
44.52	24
44.56	19
44.6	35
44.64	18
44.68	20
44.72	17
44.76	19
44.8	5
44.84	8
44.88	16
44.92	20
44.96	12
45	16
45.04	11
45.08	10
45.12	14
45.16	16
45.2	13
45.24	17
45.28	17
45.32	11
45.36	11
45.4	10
45.44	10
45.48	14
45.52	15
45.56	5
45.6	5
45.64	9
45.68	5
45.72	7
45.76	14
45.8	9
45.84	4
45.88	4
45.92	7
45.96	8
46	10
46.04	8
46.08	7
46.12	8
46.16	6
46.2	8
46.24	7
46.28	6
46.32	8
46.36	2
46.4	10
46.44	8
46.48	5
46.52	8
46.56	8
46.6	8
46.64	3
46.68	5
46.72	8
46.76	10
46.8	5
46.84	3
46.88	5
46.92	6
46.96	7
47	6
47.04	6
47.08	8
47.12	3
47.16	7
47.2	7
47.24	4
47.28	8
47.32	5
47.36	4
47.4	5
47.44	5
47.48	3
47.52	4
47.56	9
47.6	11
47.64	7
47.68	11
47.72	7
47.76	8
47.8	6
47.84	6
47.88	6
47.92	8
47.96	11
48	7
48.04	7
48.08	6
48.12	7
48.16	5
48.2	10
48.24	10
48.28	8
48.32	6
48.36	4
48.4	6
48.44	13
48.48	7
48.52	7
48.56	9
48.6	14
48.64	15
48.68	12
48.72	10
48.76	18
48.8	14
48.84	11
48.88	14
48.92	17
48.96	21
49	12
49.04	12
49.08	13
49.12	15
49.16	22
49.2	9
49.24	21
49.28	7
49.32	21
49.36	11
49.4	17
49.44	12
49.48	17
49.52	14
49.56	18
49.6	9
49.64	13
49.68	10
49.72	10
49.76	10
49.8	17
49.84	16
49.88	9
49.92	8
49.96	12
50	13
50.04	14
50.08	9
50.12	5
50.16	7
50.2	12
50.24	5
50.28	12
50.32	9
50.36	11
50.4	8
50.44	13
50.48	8
50.52	15
50.56	12
50.6	13
50.64	10
50.68	11
50.72	10
50.76	6
50.8	5
50.84	4
50.88	5
50.92	2
50.96	3
51	4
51.04	6
51.08	6
51.12	2
51.16	3
51.2	6
51.24	7
51.28	0
51.32	7
51.36	3
51.4	4
51.44	5
51.48	5
51.52	5
51.56	4
51.6	2
51.64	4
51.68	6
51.72	0
51.76	5
51.8	2
51.84	1
51.88	4
51.92	2
51.96	5
52	4
52.04	3
52.08	8
52.12	11
52.16	10
52.2	7
52.24	3
52.28	5
52.32	7
52.36	4
52.4	3
52.44	5
52.48	3
52.52	2
52.56	5
52.6	5
52.64	7
52.68	4
52.72	3
52.76	6
52.8	4
52.84	4
52.88	4
52.92	3
52.96	6
53	5
53.04	5
53.08	1
53.12	7
53.16	2
53.2	4
53.24	5
53.28	3
53.32	4
53.36	7
53.4	5
53.44	2
53.48	7
53.52	2
53.56	6
53.6	3
53.64	3
53.68	8
53.72	3
53.76	2
53.8	6
53.84	5
53.88	4
53.92	4
53.96	5
54	0
54.04	2
54.08	7
54.12	8
54.16	2
54.2	4
54.24	5
54.28	6
54.32	5
54.36	5
54.4	6
54.44	5
54.48	8
54.52	8
54.56	7
54.6	7
54.64	12
54.68	9
54.72	13
54.76	11
54.8	11
54.84	8
54.88	13
54.92	8
54.96	2
55	6
55.04	8
55.08	8
55.12	2
55.16	2
55.2	6
55.24	5
55.28	6
55.32	1
55.36	3
55.4	5
55.44	6
55.48	4
55.52	4
55.56	5
55.6	5
55.64	4
55.68	2
55.72	3
55.76	6
55.8	7
55.84	4
